,company_id,report_key,total_cnt,view_cnt,comment_cnt,positive_cnt,negative_cnt,news_cnt,mblog_cnt,blog_cnt,twitter_cnt,qq_cnt,weichat_cnt,video_cnt,finance_cnt,govt_cnt,company_cnt,headline_cnt,cluster
314,600309,201602,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
315,600309,201603,4,11376,8,3,1,2,0,0,0,0,0,0,0,0,0,0,5
316,600309,201604,5,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,5
317,600309,201605,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
318,600309,201606,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
319,600309,201608,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
320,600309,201610,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
321,600309,201612,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
322,600309,201701,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
323,600309,201702,3,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,5
324,600309,201704,10,0,0,8,2,10,0,0,0,0,0,0,3,0,0,0,5
325,600309,201705,11,0,0,11,0,11,0,0,0,0,0,0,4,0,0,0,5
326,600309,201706,6,0,1,6,0,5,0,1,0,0,0,0,2,0,0,0,5
327,600309,201707,9,0,0,8,0,5,1,0,0,0,0,0,0,0,0,0,5
328,600309,201708,15,0,0,13,2,7,3,0,0,0,2,0,1,0,0,2,5
329,600309,201709,8,9,0,8,0,6,1,0,0,0,0,0,0,0,0,0,5
330,600309,201710,21,45250,1,18,3,17,4,0,0,0,0,0,2,0,0,0,5
331,600309,201711,100,0,1,90,2,79,21,0,0,0,0,0,2,0,0,0,5
332,600309,201712,100,185,25,71,24,59,40,0,0,0,1,0,2,0,0,1,5
333,600309,201801,272,24182,100,253,16,108,79,1,0,0,79,0,9,0,0,79,5
334,600309,201802,3885,28775919,158172,2955,618,1211,280,16,0,0,683,0,2236,0,2,683,6
335,600309,201803,6273,21076332,47072,5287,618,3064,413,34,0,0,1082,0,3021,6,26,1082,4
336,600309,201804,3490,13334480,172636,2947,339,1747,237,7,4,0,587,0,1607,1,27,587,2
337,600309,201805,6481,20436057,28237,5157,958,2691,756,45,0,0,1132,0,2753,16,14,1132,4
338,600309,201806,13917,66876500,2435485,10917,2110,5433,2468,91,0,0,490,0,7439,15,18,490,0
339,600309,201807,12869,129763156,2860671,10127,1904,5250,1576,57,2,0,733,0,6797,18,27,732,7
340,600309,201808,4104,68605497,690931,3241,624,2080,469,5,2,0,132,0,2253,3,10,132,0
341,600547,201805,8,0,0,8,0,2,1,0,0,0,5,0,0,0,1,5,5
342,600547,201806,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,5
343,600547,201807,36,330,0,36,0,29,0,0,0,0,2,0,0,0,0,2,5
344,600547,201808,6,0,0,6,0,4,0,0,0,0,2,0,0,0,0,2,5
345,600600,201607,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
346,600600,201608,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
347,600600,201609,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
348,600600,201710,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
349,600600,201712,6,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,5
350,600600,201804,3,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,5
351,600600,201805,384,6119,23,374,9,304,11,0,0,0,17,0,202,0,0,17,5
352,600600,201806,153,2672,25,138,12,118,8,0,0,0,2,0,101,0,2,2,5
353,600600,201807,115,22027,20,111,2,85,15,0,0,0,1,0,70,0,0,1,5
354,600600,201808,123,719,0,123,0,100,0,0,0,0,0,0,79,0,0,0,5
355,600690,198412,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
356,600690,200203,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
357,600690,200206,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
358,600690,200208,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
359,600690,200508,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
360,600690,200603,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
361,600690,200809,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
362,600690,200810,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
363,600690,200904,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
364,600690,200908,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
365,600690,200909,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5
366,600690,200911,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
367,600690,201004,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
368,600690,201006,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5
369,600690,201007,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
370,600690,201009,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5
371,600690,201010,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
372,600690,201011,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
373,600690,201012,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
374,600690,201103,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
375,600690,201104,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
376,600690,201106,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
377,600690,201107,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,5
378,600690,201108,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
379,600690,201110,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
380,600690,201112,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
381,600690,201201,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
382,600690,201203,5,0,0,5,0,5,0,0,0,0,0,0,2,0,0,0,5
383,600690,201204,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
384,600690,201205,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5
385,600690,201206,3,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,5
386,600690,201208,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
387,600690,201209,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,5
388,600690,201210,27,0,0,27,0,27,0,0,0,0,0,0,0,0,0,0,5
389,600690,201211,19,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,5
390,600690,201212,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
391,600690,201301,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5
392,600690,201302,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
393,600690,201303,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5
394,600690,201304,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,5
395,600690,201305,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,5
396,600690,201306,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5
397,600690,201307,5,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,5
398,600690,201308,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5
399,600690,201309,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,5
400,600690,201310,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5
401,600690,201311,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5
402,600690,201312,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5
403,600690,201401,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,5
404,600690,201402,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
405,600690,201403,10,0,0,9,1,10,0,0,0,0,0,0,0,0,0,0,5
406,600690,201404,7,0,0,7,0,7,0,0,0,0,0,0,2,0,0,0,5
407,600690,201405,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,5
408,600690,201406,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,5
409,600690,201407,3,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,5
410,600690,201408,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,5
411,600690,201409,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,5
412,600690,201410,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,5
413,600690,201411,21,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,5
414,600690,201412,24,0,0,23,1,24,0,0,0,0,0,0,1,0,0,0,5
415,600690,201501,25,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,5
416,600690,201502,10,0,0,10,0,10,0,0,0,0,0,0,0,0,1,0,5
417,600690,201503,29,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,5
418,600690,201504,18,0,0,18,0,18,0,0,0,0,0,0,1,0,0,0,5
419,600690,201505,23,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,5
420,600690,201506,15,0,0,15,0,15,0,0,0,0,0,0,0,0,1,0,5
421,600690,201507,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,5
422,600690,201508,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5
423,600690,201509,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
424,600690,201510,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5
425,600690,201511,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
426,600690,201512,4,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,5
427,600690,201601,2,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,5
428,600690,201602,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,5
429,600690,201603,7,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,5
430,600690,201604,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
431,600690,201605,9,0,0,8,1,7,0,0,0,0,2,0,0,0,1,2,5
432,600690,201606,14,0,0,10,3,12,0,0,0,0,2,0,0,0,0,2,5
433,600690,201607,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,5
434,600690,201608,7,0,82,7,0,3,0,0,0,0,4,0,0,0,0,4,5
435,600690,201609,14,0,0,14,0,12,0,0,0,0,2,0,1,0,0,2,5
436,600690,201610,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5
437,600690,201611,3,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,5
438,600690,201612,10,0,1,9,1,10,0,0,0,0,0,0,0,0,0,0,5
439,600690,201701,5,0,1,4,1,5,0,0,0,0,0,0,0,0,0,0,5
440,600690,201702,11,3802,41,11,0,9,0,0,0,0,0,0,1,0,0,0,5
441,600690,201703,13,27430,43,12,1,12,0,0,0,0,0,0,2,0,0,0,5
442,600690,201704,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,5
443,600690,201705,13,0,0,12,1,13,0,0,0,0,0,0,1,0,0,0,5
444,600690,201706,13,64681,43,8,5,10,2,0,0,0,0,0,0,0,0,0,5
445,600690,201707,9,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,5
446,600690,201708,19,10494,0,19,0,13,6,0,0,0,0,0,0,0,0,0,5
447,600690,201709,18,28,0,17,1,16,2,0,0,0,0,0,0,0,0,0,5
448,600690,201710,20,8992,1,20,0,18,1,0,0,0,1,0,1,0,0,1,5
449,600690,201711,50,430,7,47,3,38,10,0,0,0,1,0,0,4,0,1,5
450,600690,201712,38,8346,19,32,5,25,12,0,0,0,1,0,1,0,0,1,5
451,600690,201801,63,5723,13,54,6,42,20,0,0,0,1,0,1,0,0,1,5
452,600690,201802,90,0,29,83,6,64,25,0,0,0,1,0,2,0,0,1,5
453,600690,201803,217,0,128,161,42,72,144,0,0,0,1,0,1,1,0,1,5
454,600690,201804,662,15109,943,516,105,249,404,0,0,0,9,0,6,1,1,9,5
455,600690,201805,16073,8686875,243290,14223,1488,9037,2327,134,0,0,2130,0,4748,20,57,2129,3
456,600690,201806,15672,23212397,472664,13651,1307,7577,5174,89,0,0,538,0,4002,14,64,535,4
457,600690,201807,10979,29097547,416706,9669,1018,6285,1809,80,0,0,947,0,2738,18,36,944,6
458,600690,201808,7746,20732466,810591,6086,1245,3317,2025,60,0,0,576,0,1969,16,27,573,4
459,600966,201211,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
460,600966,201608,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
461,600966,201804,3,0,0,3,0,1,1,0,0,0,1,0,0,0,1,1,5
462,600966,201805,54,1105,1,54,0,19,1,0,0,0,29,0,4,0,0,29,5
463,600966,201806,99,9806,113,94,3,55,4,0,0,0,24,0,25,0,1,24,5
464,600966,201807,107,5033,44,106,1,71,22,0,0,0,7,0,8,0,1,7,5
465,600966,201808,134,2230,8,134,0,58,2,0,0,0,72,0,8,0,2,72,5
466,601163,200909,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
467,601163,201602,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
468,601163,201608,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
469,601163,201703,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
470,601163,201704,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
471,601163,201705,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
472,601163,201803,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
473,601163,201804,3,0,0,3,0,0,2,0,0,0,1,0,0,0,0,1,5
474,601163,201805,110,127928,579,82,21,25,9,0,0,0,20,0,18,0,1,20,5
475,601163,201806,76,2846,145,68,5,22,4,0,0,0,15,0,13,0,1,15,5
476,601163,201807,121,11386,51,115,6,46,21,0,0,0,20,0,6,3,0,20,5
477,601163,201808,74,5674,2,71,2,41,3,0,0,0,19,0,17,0,0,19,5
478,601966,201808,3,0,0,3,0,3,0,0,0,0,0,0,2,0,0,0,5
479,603612,201801,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,5
480,603612,201802,38,626997,753,11,14,0,1,0,0,0,0,0,37,0,0,0,5
481,603612,201803,15,513981,667,9,2,0,0,0,0,0,0,0,15,0,0,0,5
482,603612,201804,2,242,0,1,0,0,0,0,0,0,1,0,1,0,0,1,5
483,603612,201806,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5
484,830831,201312,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
485,830831,201505,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
486,830831,201607,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
487,830831,201608,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,5
488,830831,201609,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
489,830831,201704,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
490,830831,201705,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5
491,830831,201706,1,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,5
492,830831,201708,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
493,830831,201709,2,0,8,2,0,1,0,0,1,0,0,0,0,0,0,0,5
494,830831,201711,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
495,830831,201712,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
496,830831,201801,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5
497,830831,201803,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5
498,830831,201804,10,0,0,10,0,5,4,0,0,0,1,0,0,0,1,1,5
499,830831,201805,389,11322,89,372,12,205,46,2,0,0,118,0,11,2,3,118,5
500,830831,201806,184,37520,71,175,5,100,5,0,0,0,56,0,29,0,0,56,5
501,830831,201807,320,41302,757,268,31,157,21,1,0,0,52,0,18,2,2,52,5
502,830831,201808,273,24252,1266,240,21,161,5,2,0,0,57,0,40,0,8,57,5
503,一汽解放青岛汽车有限公司,201707,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
504,一汽解放青岛汽车有限公司,201708,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5
505,一汽解放青岛汽车有限公司,201803,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
506,一汽解放青岛汽车有限公司,201804,3,0,2,2,1,1,2,0,0,0,0,0,0,0,0,0,5
507,一汽解放青岛汽车有限公司,201805,56,0,17,55,1,12,3,0,0,0,40,0,2,0,0,40,5
508,一汽解放青岛汽车有限公司,201806,22,609,2,22,0,9,1,0,0,0,9,0,3,0,0,9,5
509,一汽解放青岛汽车有限公司,201807,110,4597,43,109,1,77,7,0,0,0,19,0,0,0,1,19,5
510,一汽解放青岛汽车有限公司,201808,51,145,111,51,0,28,7,1,0,0,13,0,0,0,0,13,5
511,上汽通用东岳动力总成有限公司,201805,22,0,0,19,3,16,0,0,0,0,6,0,0,3,0,6,5
512,上汽通用东岳动力总成有限公司,201806,60,0,0,60,0,57,0,0,0,0,3,0,7,1,0,3,5
513,上汽通用东岳动力总成有限公司,201807,45,4617,0,45,0,43,1,0,0,0,1,0,0,0,0,1,5
514,上汽通用东岳动力总成有限公司,201808,21,2,2,21,0,10,4,0,0,0,6,0,0,0,1,6,5
515,丛林集团有限公司,201804,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5
516,丛林集团有限公司,201805,52,23,23,47,4,35,2,0,0,0,10,0,0,1,0,10,5
517,丛林集团有限公司,201806,43,274,574,18,23,27,0,0,0,0,5,0,6,0,2,5,5
518,丛林集团有限公司,201807,50,820,120,48,1,33,1,0,0,0,13,0,4,0,1,13,5
519,丛林集团有限公司,201808,34,87257,56,32,2,18,1,0,0,0,5,0,0,0,0,5,5
520,东营市亚通石化有限公司,201712,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
521,东营市亚通石化有限公司,201804,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
522,东营市亚通石化有限公司,201805,130,0,0,129,1,92,0,0,0,0,37,0,82,0,0,37,5
523,东营市亚通石化有限公司,201806,49,28,0,49,0,34,0,0,0,0,13,0,21,1,0,13,5
524,东营市亚通石化有限公司,201807,45,108,1,45,0,33,0,0,0,0,8,0,0,0,0,8,5
525,东营市亚通石化有限公司,201808,17,0,0,17,0,6,1,0,0,0,10,0,0,0,0,10,5
526,东营市海科瑞林化工有限公司,201802,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
527,东营市海科瑞林化工有限公司,201805,12,0,0,12,0,1,0,0,0,0,11,0,0,0,0,11,5
528,东营市海科瑞林化工有限公司,201806,6,0,0,6,0,2,0,0,0,0,4,0,0,0,0,4,5
529,东营市海科瑞林化工有限公司,201807,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,5
530,东营市海科瑞林化工有限公司,201808,4,0,0,4,0,3,0,0,0,0,1,0,0,0,0,1,5
531,东营方圆有色金属有限公司,201805,25,0,0,25,0,14,0,0,0,0,11,0,6,0,0,11,5
532,东营方圆有色金属有限公司,201806,30,0,0,30,0,24,0,0,0,0,4,0,2,0,0,4,5
533,东营方圆有色金属有限公司,201807,155,3016,30,148,7,111,7,0,0,0,27,0,3,1,0,27,5
534,东营方圆有色金属有限公司,201808,55,962,4,55,0,24,0,0,0,0,24,0,1,0,0,24,5
535,东营联合石化有限责任公司,201804,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5
536,东营联合石化有限责任公司,201805,38,109,33,36,1,5,0,0,0,0,25,0,1,0,0,25,5
537,东营联合石化有限责任公司,201806,52,198,120,50,2,28,0,0,0,0,19,0,0,1,0,19,5
538,东营联合石化有限责任公司,201807,55,192,0,54,0,23,0,0,0,0,23,0,4,0,0,23,5
539,东营联合石化有限责任公司,201808,29,45,53,24,4,15,0,0,0,0,9,0,1,1,0,9,5
540,东营鲁方金属材料有限公司,201805,10,0,0,10,0,2,0,0,0,0,8,0,0,0,0,8,5
541,东营鲁方金属材料有限公司,201806,3,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,5
542,东营鲁方金属材料有限公司,201807,100,2690,28,100,0,77,6,0,0,0,12,0,0,0,0,12,5
543,东营鲁方金属材料有限公司,201808,4,0,0,4,0,0,3,0,0,0,1,0,0,0,0,1,5
544,东营齐润化工有限公司,201804,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
545,东营齐润化工有限公司,201805,40,0,0,40,0,32,0,0,0,0,8,0,11,0,0,8,5
546,东营齐润化工有限公司,201806,59,39,20,57,1,16,14,0,0,0,21,0,1,0,0,21,5
547,东营齐润化工有限公司,201807,106,2527,29,101,4,76,7,0,0,0,20,0,6,0,0,20,5
548,东营齐润化工有限公司,201808,21,611,90,17,2,11,0,0,0,0,4,0,1,0,0,4,5
549,东辰控股集团有限公司,201710,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
550,东辰控股集团有限公司,201805,19,17,17,19,0,6,0,0,0,0,12,0,0,0,0,12,5
551,东辰控股集团有限公司,201806,8,0,0,8,0,1,2,0,0,0,4,0,0,0,0,4,5
552,东辰控股集团有限公司,201807,88,2606,29,88,0,61,6,0,0,0,17,0,1,0,0,17,5
553,东辰控股集团有限公司,201808,17,658,3,17,0,7,1,0,0,0,7,0,0,0,0,7,5
554,中化弘润石油化工有限公司,201709,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
555,中化弘润石油化工有限公司,201804,6,0,0,6,0,2,3,0,0,0,1,0,0,0,0,1,5
556,中化弘润石油化工有限公司,201805,54,0,0,53,1,10,1,0,0,0,43,0,1,0,4,43,5
557,中化弘润石油化工有限公司,201806,21,384,1,21,0,9,1,0,0,0,9,0,1,0,0,9,5
558,中化弘润石油化工有限公司,201807,157,2760,29,156,1,82,11,0,0,0,60,0,5,0,0,60,5
559,中化弘润石油化工有限公司,201808,73,27,2,31,42,58,0,0,0,0,11,0,0,0,4,11,5
560,中国石化青岛炼化公司,201805,3,0,0,3,0,2,0,0,0,0,1,0,2,0,0,1,5
561,中国石化青岛炼化公司,201808,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
562,中国石油济南分公司,201805,31,0,0,31,0,28,0,0,0,0,3,0,1,0,0,3,5
563,中国石油济南分公司,201806,9,0,3,9,0,9,0,0,0,0,0,0,0,0,0,0,5
564,中国石油济南分公司,201807,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,5
565,中石化胜利石油工程有限公司,201507,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
566,中石化胜利石油工程有限公司,201606,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,5
567,中石化胜利石油工程有限公司,201706,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
568,中石化胜利石油工程有限公司,201710,2,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,5
569,中石化胜利石油工程有限公司,201804,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
570,中石化胜利石油工程有限公司,201805,52,0,0,46,6,9,0,0,0,0,43,0,0,0,2,43,5
571,中石化胜利石油工程有限公司,201806,22,0,0,22,0,18,0,0,0,0,4,0,0,0,17,4,5
572,中石化胜利石油工程有限公司,201807,16,0,0,15,1,14,0,0,0,0,2,0,0,0,8,2,5
573,中石化胜利石油工程有限公司,201808,31,524,3,31,0,23,0,0,0,0,6,0,0,0,10,5,5
574,中车四方车辆有限公司,201704,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
575,中车四方车辆有限公司,201803,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
576,中车四方车辆有限公司,201804,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
577,中车四方车辆有限公司,201805,64,27,35,60,3,35,5,0,0,0,21,0,4,0,0,21,5
578,中车四方车辆有限公司,201806,54,769,15,53,1,35,3,0,0,0,14,0,4,0,1,14,5
579,中车四方车辆有限公司,201807,47,0,0,46,1,37,1,0,0,0,8,0,1,0,0,8,5
580,中车四方车辆有限公司,201808,26,65,65,25,0,15,2,0,0,0,4,0,0,0,0,4,5
581,中车青岛四方机车车辆公司,201703,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
582,中车青岛四方机车车辆公司,201803,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5
583,中车青岛四方机车车辆公司,201805,18,0,0,18,0,14,0,0,0,0,2,0,0,0,0,2,5
584,中车青岛四方机车车辆公司,201806,21,0,9,20,1,21,0,0,0,0,0,0,0,0,0,0,5
585,中车青岛四方机车车辆公司,201807,34,88,0,31,3,16,0,0,0,0,5,0,0,0,0,5,5
586,中车青岛四方机车车辆公司,201808,48,0,0,47,1,43,1,0,0,0,2,0,2,0,0,2,5
587,临沂众泰汽车零部件制造有限公司,201608,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
588,临沂众泰汽车零部件制造有限公司,201805,17,0,0,17,0,0,0,0,0,0,17,0,0,0,0,17,5
589,临沂新程金锣肉制品集团有限公司,201509,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,5
590,临沂新程金锣肉制品集团有限公司,201612,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
591,临沂新程金锣肉制品集团有限公司,201804,12,0,0,12,0,1,11,0,0,0,0,0,0,0,0,0,5
592,临沂新程金锣肉制品集团有限公司,201805,67,0,10,57,4,15,6,0,0,0,46,0,0,0,0,46,5
593,临沂新程金锣肉制品集团有限公司,201806,42,8470,12,40,1,35,0,0,0,0,2,0,10,0,0,2,5
594,临沂新程金锣肉制品集团有限公司,201807,119,8417,33,115,4,90,17,0,0,0,8,0,4,0,0,8,5
595,临沂新程金锣肉制品集团有限公司,201808,46,0,1,43,3,34,2,0,0,0,9,0,0,0,0,9,5
596,临清三和纺织集团有限公司,201804,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5
597,临清三和纺织集团有限公司,201805,15,0,0,15,0,7,0,0,0,0,8,0,0,0,1,8,5
598,临清三和纺织集团有限公司,201806,11,0,0,11,0,7,0,0,0,0,3,0,0,0,0,3,5
599,临清三和纺织集团有限公司,201807,55,2496,28,55,0,39,5,0,0,0,10,0,0,0,0,10,5
600,临清三和纺织集团有限公司,201808,7,2701,2701,7,0,0,0,0,0,0,6,0,0,0,0,6,5
601,乐金显示（烟台）有限公司,201804,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5
602,乐金显示（烟台）有限公司,201805,13,0,0,13,0,10,0,0,0,0,3,0,3,0,0,3,5
603,乐金显示（烟台）有限公司,201806,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
604,乐金显示（烟台）有限公司,201807,59,4883,3,59,0,50,3,0,0,0,5,0,0,0,0,5,5
605,乐金显示（烟台）有限公司,201808,8,0,0,8,0,5,0,0,0,0,3,0,0,0,1,3,5
606,兖矿集团有限公司,200302,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
607,兖矿集团有限公司,200506,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
608,兖矿集团有限公司,200708,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
609,兖矿集团有限公司,200912,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5
610,兖矿集团有限公司,201008,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
611,兖矿集团有限公司,201108,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5
